tourney_date,tourney_name,surface,winner_name,loser_name,score,winner_rank,loser_rank,winner_age,loser_age,winner_ht,loser_ht,winner_hand,loser_hand,winner_rank_points,loser_rank_points
20251109,Tour Finals,Hard,Jannik Sinner,Carlos Alcaraz,7-6(4) 7-5,2,1,24.23,22.52,191,183,R,R,0,0
20251109,Tour Finals,Hard,Jannik Sinner,Alex De Minaur,7-5 6-2,2,7,24.23,26.73,191,183,R,R,0,0
20251109,Tour Finals,Hard,Jannik Sinner,Alexander Zverev,6-4 6-3,2,3,24.23,28.56,191,198,R,R,0,0
20251109,Tour Finals,Hard,Jannik Sinner,Ben Shelton,6-3 7-6(3),2,5,24.23,23.09,191,193,R,L,0,0
20251109,Tour Finals,Hard,Jannik Sinner,Felix Auger Aliassime,7-5 6-1,2,8,24.23,25.25,191,193,R,R,0,0
20251027,Paris Masters,Hard,Jannik Sinner,Felix Auger Aliassime,6-4 7-6(4),2,10,24.2,25.22,191,193,R,R,0,0
20251027,Paris Masters,Hard,Jannik Sinner,Alexander Zverev,6-0 6-1,2,3,24.2,28.52,191,198,R,R,0,0
20251027,Paris Masters,Hard,Jannik Sinner,Ben Shelton,6-3 6-3,2,7,24.2,23.05,191,193,R,L,0,0
20251027,Paris Masters,Hard,Jannik Sinner,Francisco Cerundolo,7-5 6-1,2,21,24.2,27.21,191,185,R,R,0,0
20251027,Paris Masters,Hard,Jannik Sinner,Zizou Bergs,6-4 6-2,2,41,24.2,26.4,191,185,R,R,0,0
20251020,Vienna,Hard,Jannik Sinner,Alexander Zverev,3-6 6-3 7-5,2,3,24.18,28.5,191,198,R,R,0,0
20251020,Vienna,Hard,Jannik Sinner,Alex De Minaur,6-3 6-4,2,7,24.18,26.67,191,183,R,R,0,0
20251020,Vienna,Hard,Jannik Sinner,Alexander Bublik,6-4 6-4,2,16,24.18,28.34,191,196,R,R,0,0
20251020,Vienna,Hard,Jannik Sinner,Flavio Cobolli,6-2 7-6(4),2,22,24.18,23.46,191,183,R,R,0,0
20251020,Vienna,Hard,Jannik Sinner,Daniel Altmaier,6-0 6-2,2,51,24.18,27.1,191,188,R,R,0,0
20251001,Shanghai Masters,Hard,Tallon Griekspoor,Jannik Sinner,6-7(3) 7-5 3-2 RET,31,2,29.25,24.13,188,191,R,R,0,0
20251001,Shanghai Masters,Hard,Jannik Sinner,Daniel Altmaier,6-3 6-3,2,49,24.13,27.05,191,188,R,R,0,0
20250925,Beijing,Hard,Jannik Sinner,Learner Tien,6-2 6-2,2,52,24.11,19.81,191,180,R,L,0,0
20250925,Beijing,Hard,Jannik Sinner,Alex De Minaur,6-3 4-6 6-2,2,8,24.11,26.6,191,183,R,R,0,0
20250925,Beijing,Hard,Jannik Sinner,Fabian Marozsan,6-1 7-5,2,57,24.11,25.97,191,193,R,R,0,0
20250925,Beijing,Hard,Jannik Sinner,Terence Atmane,6-4 5-7 6-0,2,68,24.11,23.71,191,193,R,L,0,0
20250925,Beijing,Hard,Jannik Sinner,Marin Cilic,6-2 6-2,2,97,24.11,36.99,191,198,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Jannik Sinner,6-2 3-6 6-1 6-4,2,1,22.31,24.02,183,191,R,R,0,0
20250825,US Open,Hard,Jannik Sinner,Felix Auger Aliassime,6-1 3-6 6-3 6-4,1,27,24.02,25.05,191,193,R,R,0,0
20250825,US Open,Hard,Jannik Sinner,Lorenzo Musetti,6-1 6-4 6-2,1,10,24.02,23.48,191,185,R,R,0,0
20250825,US Open,Hard,Jannik Sinner,Alexander Bublik,6-1 6-1 6-1,1,24,24.02,28.19,191,196,R,R,0,0
20250825,US Open,Hard,Jannik Sinner,Denis Shapovalov,5-7 6-4 6-3 6-3,1,29,24.02,26.36,191,185,R,L,0,0
20250825,US Open,Hard,Jannik Sinner,Alexei Popyrin,6-3 6-2 6-2,1,36,24.02,26.06,191,196,R,R,0,0
20250825,US Open,Hard,Jannik Sinner,Vit Kopriva,6-1 6-1 6-2,1,89,24.02,28.19,191,178,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Jannik Sinner,5-0 RET,2,1,22.26,23.98,183,191,R,R,0,0
20250807,Cincinnati Masters,Hard,Jannik Sinner,Terence Atmane,7-6(4) 6-2,1,136,23.98,23.58,191,193,R,L,0,0
20250807,Cincinnati Masters,Hard,Jannik Sinner,Felix Auger Aliassime,6-0 6-2,1,28,23.98,25.0,191,193,R,R,0,0
20250807,Cincinnati Masters,Hard,Jannik Sinner,Adrian Mannarino,6-4 7-6(4),1,89,23.98,37.11,191,180,R,L,0,0
20250807,Cincinnati Masters,Hard,Jannik Sinner,Gabriel Diallo,6-2 7-6(6),1,35,23.98,23.87,191,203,R,R,0,0
20250807,Cincinnati Masters,Hard,Jannik Sinner,Daniel Elahi Galan,6-1 6-1,1,144,23.98,29.14,191,191,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Carlos Alcaraz,4-6 6-4 6-4 6-4,1,2,23.87,22.15,191,183,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Novak Djokovic,6-3 6-3 6-4,1,6,23.87,38.11,191,188,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Ben Shelton,7-6(2) 6-4 6-4,1,10,23.87,22.72,191,193,R,L,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Grigor Dimitrov,3-6 5-7 2-2 RET,1,21,23.87,34.12,191,191,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Pedro Martinez,6-1 6-3 6-1,1,52,23.87,28.18,191,185,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Aleksandar Vukic,6-1 6-1 6-3,1,93,23.87,29.23,191,188,R,R,0,0
20250630,Wimbledon,Grass,Jannik Sinner,Luca Nardi,6-4 6-3 6-0,1,95,23.87,21.9,191,185,R,R,0,0
20250616,Halle,Grass,Alexander Bublik,Jannik Sinner,3-6 6-3 6-4,45,1,28.0,23.83,196,191,R,R,0,0
20250616,Halle,Grass,Jannik Sinner,Yannick Hanfmann,7-5 6-3,1,138,23.83,33.59,191,193,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Jannik Sinner,4-6 6-7(4) 6-4 7-6(3) 7-6(2),2,1,22.06,23.78,183,191,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Novak Djokovic,6-4 7-5 7-6(3),1,6,23.78,38.01,191,188,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Alexander Bublik,6-1 7-5 6-0,1,62,23.78,27.94,191,196,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Andrey Rublev,6-1 6-3 6-4,1,15,23.78,27.6,191,188,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Jiri Lehecka,6-0 6-1 6-2,1,34,23.78,23.55,191,185,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Richard Gasquet,6-3 6-0 6-4,1,166,23.78,38.94,191,183,R,R,0,0
20250526,Roland Garros,Clay,Jannik Sinner,Arthur Rinderknech,6-4 6-3 7-5,1,75,23.78,29.84,191,196,R,R,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Jannik Sinner,7-6(5) 6-1,3,1,22.01,23.72,183,191,R,R,0,0
20250507,Rome Masters,Clay,Jannik Sinner,Tommy Paul,1-6 6-0 6-3,1,12,23.72,27.97,191,185,R,R,0,0
20250507,Rome Masters,Clay,Jannik Sinner,Casper Ruud,6-0 6-1,1,7,23.72,26.37,191,183,R,R,0,0
20250507,Rome Masters,Clay,Jannik Sinner,Francisco Cerundolo,7-6(2) 6-3,1,18,23.72,26.73,191,185,R,R,0,0
20250507,Rome Masters,Clay,Jannik Sinner,Jesper De Jong,6-4 6-2,1,93,23.72,24.93,191,180,R,R,0,0
20250507,Rome Masters,Clay,Jannik Sinner,Mariano Navone,6-3 6-4,1,99,23.72,24.19,191,178,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Alexander Zverev,6-3 7-6(4) 6-3,1,2,23.41,27.73,191,198,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Ben Shelton,7-6(2) 6-2 6-2,1,20,23.41,22.26,191,193,R,L,0,0
20250113,Australian Open,Hard,Jannik Sinner,Alex De Minaur,6-3 6-2 6-1,1,8,23.41,25.91,191,183,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Holger Rune,6-3 3-6 6-3 6-2,1,13,23.41,21.71,191,188,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Marcos Giron,6-3 6-4 6-2,1,46,23.41,31.47,191,180,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Tristan Schoolkate,4-6 6-4 6-1 6-3,1,173,23.41,23.88,191,183,R,R,0,0
20250113,Australian Open,Hard,Jannik Sinner,Nicolas Jarry,7-6(2) 7-6(5) 6-1,1,36,23.41,29.26,191,201,R,R,0,0
20251109,Tour Finals,Hard,Carlos Alcaraz,Felix Auger Aliassime,6-2 6-4,1,8,22.52,25.25,183,193,R,R,0,0
20251109,Tour Finals,Hard,Carlos Alcaraz,Lorenzo Musetti,6-4 6-1,1,9,22.52,23.69,183,185,R,R,0,0
20251109,Tour Finals,Hard,Carlos Alcaraz,Taylor Fritz,6-7(2) 7-5 6-3,1,6,22.52,28.03,183,196,R,R,0,0
20251109,Tour Finals,Hard,Carlos Alcaraz,Alex De Minaur,7-6(5) 6-2,1,7,22.52,26.73,183,183,R,R,0,0
20251027,Paris Masters,Hard,Cameron Norrie,Carlos Alcaraz,4-6 6-3 6-4,31,1,30.18,22.48,188,183,L,R,0,0
20250924,Tokyo,Hard,Carlos Alcaraz,Taylor Fritz,6-4 6-4,1,5,22.39,27.91,183,196,R,R,0,0
20250924,Tokyo,Hard,Carlos Alcaraz,Casper Ruud,3-6 6-3 6-4,1,12,22.39,26.76,183,183,R,R,0,0
20250924,Tokyo,Hard,Carlos Alcaraz,Brandon Nakashima,6-2 6-4,1,33,22.39,24.14,183,188,R,R,0,0
20250924,Tokyo,Hard,Carlos Alcaraz,Zizou Bergs,6-4 6-3,1,45,22.39,26.31,183,185,R,R,0,0
20250924,Tokyo,Hard,Carlos Alcaraz,Sebastian Baez,6-4 6-2,1,41,22.39,24.74,183,170,R,R,0,0
20250919,Laver Cup,Hard,Taylor Fritz,Carlos Alcaraz,6-3 6-2,5,1,27.89,22.38,196,183,R,R,0,0
20250919,Laver Cup,Hard,Carlos Alcaraz,Francisco Cerundolo,6-2 6-1,1,21,22.38,27.1,183,185,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Novak Djokovic,6-4 7-6(4) 6-2,2,7,22.31,38.26,183,188,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Jiri Lehecka,6-4 6-2 6-4,2,21,22.31,23.79,183,185,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Arthur Rinderknech,7-6(3) 6-3 6-4,2,82,22.31,30.09,183,196,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Luciano Darderi,6-2 6-4 6-0,2,34,22.31,23.53,183,183,R,R,0,0
20250825,US Open,Hard,Carlos Alcaraz,Mattia Bellucci,6-1 6-0 6-3,2,65,22.31,24.23,183,175,R,L,0,0
20250825,US Open,Hard,Carlos Alcaraz,Reilly Opelka,6-4 7-5 6-4,2,67,22.31,27.99,183,211,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Alexander Zverev,6-4 6-3,2,3,22.26,28.3,183,198,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Andrey Rublev,6-3 4-6 7-5,2,11,22.26,27.8,183,188,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Luca Nardi,6-1 6-4,2,98,22.26,22.0,183,185,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Hamad Medjedovic,6-4 6-4,2,72,22.26,22.06,183,188,R,R,0,0
20250807,Cincinnati Masters,Hard,Carlos Alcaraz,Damir Dzumhur,6-1 2-6 6-3,2,56,22.26,33.22,183,175,R,R,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Taylor Fritz,6-4 5-7 6-3 7-6(6),2,5,22.15,27.67,183,196,R,R,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Cameron Norrie,6-2 6-3 6-3,2,61,22.15,29.85,183,188,R,L,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Andrey Rublev,6-7(5) 6-3 6-4 6-4,2,14,22.15,27.69,183,188,R,R,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Jan Lennard Struff,6-1 3-6 6-3 6-4,2,125,22.15,35.18,183,193,R,R,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Oliver Tarvet,6-1 6-4 6-4,2,733,22.15,21.67,183,,R,U,0,0
20250630,Wimbledon,Grass,Carlos Alcaraz,Fabio Fognini,7-5 6-7(5) 7-5 2-6 6-1,2,138,22.15,38.1,183,178,R,R,0,0
20250616,Queen's Club,Grass,Carlos Alcaraz,Jiri Lehecka,7-5 6-7(5) 6-2,2,30,22.12,23.6,183,185,R,R,0,0
20250616,Queen's Club,Grass,Carlos Alcaraz,Roberto Bautista Agut,6-4 6-4,2,51,22.12,37.17,183,183,R,R,0,0
20250616,Queen's Club,Grass,Carlos Alcaraz,Arthur Rinderknech,7-5 6-4,2,80,22.12,29.9,183,196,R,R,0,0
20250616,Queen's Club,Grass,Carlos Alcaraz,Jaume Munar,6-4 6-7(7) 7-5,2,59,22.12,28.11,183,183,R,R,0,0
20250616,Queen's Club,Grass,Carlos Alcaraz,Adam Walton,6-4 7-6(4),2,86,22.12,26.17,183,183,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Lorenzo Musetti,4-6 7-6(3) 6-0 2-0 RET,2,7,22.06,23.23,183,185,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Tommy Paul,6-0 6-1 6-4,2,12,22.06,28.02,183,185,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Ben Shelton,7-6(8) 6-3 4-6 6-4,2,13,22.06,22.63,183,193,R,L,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Damir Dzumhur,6-1 6-3 4-6 6-4,2,69,22.06,33.02,183,175,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Fabian Marozsan,6-1 4-6 6-1 6-2,2,56,22.06,25.63,183,193,R,R,0,0
20250526,Roland Garros,Clay,Carlos Alcaraz,Giulio Zeppieri,6-3 6-4 6-2,2,310,22.06,23.47,183,183,R,L,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Lorenzo Musetti,6-3 7-6(4),3,9,22.01,23.18,183,185,R,R,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Jack Draper,6-4 6-4,3,5,22.01,23.37,183,193,R,L,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Karen Khachanov,6-3 3-6 7-5,3,24,22.01,28.96,183,198,R,R,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Laslo Djere,7-6(2) 6-2,3,64,22.01,29.93,183,188,R,R,0,0
20250507,Rome Masters,Clay,Carlos Alcaraz,Dusan Lajovic,6-3 6-3,3,131,22.01,34.85,183,183,R,R,0,0
20250414,Barcelona,Clay,Holger Rune,Carlos Alcaraz,7-6(6) 6-2,13,2,21.96,21.94,188,183,R,R,0,0
20250414,Barcelona,Clay,Carlos Alcaraz,Arthur Fils,6-2 6-4,2,14,21.94,20.84,183,185,R,R,0,0
20250414,Barcelona,Clay,Carlos Alcaraz,Alex De Minaur,7-5 6-3,2,7,21.94,26.15,183,183,R,R,0,0
20250414,Barcelona,Clay,Carlos Alcaraz,Laslo Djere,6-2 6-4,2,80,21.94,29.87,183,188,R,R,0,0
20250414,Barcelona,Clay,Carlos Alcaraz,Ethan Quinn,6-2 7-6(6),2,126,21.94,21.09,183,191,R,R,0,0
20250407,Monte Carlo Masters,Clay,Carlos Alcaraz,Lorenzo Musetti,3-6 6-1 6-0,3,16,21.92,23.1,183,185,R,R,0,0
20250407,Monte Carlo Masters,Clay,Carlos Alcaraz,Alejandro Davidovich Fokina,7-6(2) 6-4,3,42,21.92,25.84,183,183,R,R,0,0
20250407,Monte Carlo Masters,Clay,Carlos Alcaraz,Arthur Fils,4-6 7-5 6-3,3,15,21.92,20.82,183,185,R,R,0,0
20250407,Monte Carlo Masters,Clay,Carlos Alcaraz,Daniel Altmaier,6-3 6-1,3,84,21.92,26.57,183,188,R,R,0,0
20250407,Monte Carlo Masters,Clay,Carlos Alcaraz,Francisco Cerundolo,3-6 6-0 6-1,3,22,21.92,26.65,183,185,R,R,0,0
20250319,Miami Masters,Hard,David Goffin,Carlos Alcaraz,5-7 6-4 6-3,55,3,34.28,21.87,180,183,R,R,0,0
20250305,Indian Wells Masters,Hard,Jack Draper,Carlos Alcaraz,6-1 0-6 6-4,14,3,23.2,21.83,193,183,L,R,0,0
20250305,Indian Wells Masters,Hard,Carlos Alcaraz,Francisco Cerundolo,6-3 7-6(4),3,26,21.83,26.56,183,185,R,R,0,0
20250305,Indian Wells Masters,Hard,Carlos Alcaraz,Grigor Dimitrov,6-1 6-1,3,15,21.83,33.8,183,191,R,R,0,0
20250305,Indian Wells Masters,Hard,Carlos Alcaraz,Denis Shapovalov,6-2 6-4,3,28,21.83,25.89,183,185,R,L,0,0
20250305,Indian Wells Masters,Hard,Carlos Alcaraz,Quentin Halys,6-4 6-2,3,59,21.83,28.36,183,191,R,R,0,0
20250217,Doha,Hard,Jiri Lehecka,Carlos Alcaraz,6-3 3-6 6-4,25,3,23.28,21.79,185,183,R,R,0,0
20250217,Doha,Hard,Carlos Alcaraz,Luca Nardi,6-1 4-6 6-3,3,85,21.79,21.54,183,185,R,R,0,0
20250217,Doha,Hard,Carlos Alcaraz,Marin Cilic,6-4 6-4,3,192,21.79,36.39,183,198,R,R,0,0
20250203,Rotterdam,Hard,Carlos Alcaraz,Alex De Minaur,6-4 3-6 6-2,3,8,21.75,25.96,183,183,R,R,0,0
20250203,Rotterdam,Hard,Carlos Alcaraz,Hubert Hurkacz,6-4 6-7(5) 6-3,3,21,21.75,27.98,183,196,R,R,0,0
20250203,Rotterdam,Hard,Carlos Alcaraz,Pedro Martinez,6-2 6-1,3,44,21.75,27.78,183,185,R,R,0,0
20250203,Rotterdam,Hard,Carlos Alcaraz,Andrea Vavassori,6-2 6-1,3,317,21.75,29.75,183,193,R,R,0,0
20250203,Rotterdam,Hard,Carlos Alcaraz,Botic Van De Zandschulp,7-6(3) 3-6 6-1,3,84,21.75,29.34,183,191,R,R,0,0
20250113,Australian Open,Hard,Novak Djokovic,Carlos Alcaraz,4-6 6-4 6-3 6-4,7,3,37.65,21.69,188,183,R,R,0,0
20250113,Australian Open,Hard,Carlos Alcaraz,Jack Draper,7-5 6-1 0-0 RET,3,18,21.69,23.06,183,193,R,L,0,0
20250113,Australian Open,Hard,Carlos Alcaraz,Nuno Borges,6-2 6-4 6-7(3) 6-2,3,33,21.69,27.9,183,185,R,R,0,0
20250113,Australian Open,Hard,Carlos Alcaraz,Yoshihito Nishioka,6-0 6-1 6-4,3,65,21.69,29.3,183,170,R,L,0,0
20250113,Australian Open,Hard,Carlos Alcaraz,Alexander Shevchenko,6-1 7-5 6-1,3,77,21.69,24.12,183,185,R,R,0,0
20251102,Athens,Hard,Novak Djokovic,Lorenzo Musetti,4-6 6-3 7-5,5,9,38.45,23.67,188,185,R,R,0,0
20251102,Athens,Hard,Novak Djokovic,Yannick Hanfmann,6-3 6-4,5,117,38.45,33.97,188,193,R,R,0,0
20251102,Athens,Hard,Novak Djokovic,Nuno Borges,7-6(1) 6-4,5,47,38.45,28.7,188,185,R,R,0,0
20251102,Athens,Hard,Novak Djokovic,Alejandro Tabilo,7-6(3) 6-1,5,89,38.45,28.42,188,188,R,L,0,0
20251001,Shanghai Masters,Hard,Valentin Vacherot,Novak Djokovic,6-3 6-4,204,5,26.87,38.36,193,188,R,R,0,0
20251001,Shanghai Masters,Hard,Novak Djokovic,Zizou Bergs,6-3 7-5,5,44,38.36,26.33,188,185,R,R,0,0
20251001,Shanghai Masters,Hard,Novak Djokovic,Jaume Munar,6-3 5-7 6-2,5,41,38.36,28.41,188,183,R,R,0,0
20251001,Shanghai Masters,Hard,Novak Djokovic,Yannick Hanfmann,4-6 7-5 6-3,5,150,38.36,33.88,188,193,R,R,0,0
20251001,Shanghai Masters,Hard,Novak Djokovic,Marin Cilic,7-6(2) 6-4,5,94,38.36,37.01,188,198,R,R,0,0
20250825,US Open,Hard,Novak Djokovic,Taylor Fritz,6-3 7-5 3-6 6-4,7,4,38.26,27.82,188,196,R,R,0,0
